sampleid sex pc1 pc2 pc3 pc4 pc5 pc6 age pf1 pf2 pf3 pf4 pf5 pf6 pf7 pf8 pf9 pf10
890_891 2 -0.0260314997285604 -0.0135000003501773 0.0278635993599892 -0.0435643009841442 0.0594753995537758 -0.00249225995503366 65 0.0806559771299362 0.0300115421414375 -0.000388132029911503 -0.00258404947817326 0.000343643827363849 -0.000125149541418068 -4.89878584630787e-06 1.10197161120595e-05 4.30491854785942e-05 1.13044043246191e-05
861_862 2 0.0315365009009838 0.0288248006254435 -0.0274638999253511 0.0296216998249292 0.0759778022766113 -0.0816441029310226 67 0.0685812458395958 0.0254892855882645 -0.000330112728988752 -0.00217256834730506 0.000281428801827133 -0.000105110768345185 -1.00822453532601e-05 9.29620819078991e-06 3.52224342350382e-05 8.86451198311988e-06
802_803 1 0.0229577999562025 0.0330271981656551 0.0383661016821861 0.0649567991495132 -0.0329596996307373 -0.0237716007977724 70 0.0843081772327423 0.0313661210238934 -0.000405724160373211 -0.0026970652397722 0.000357450917363167 -0.000130604297737591 -6.08410482527688e-06 1.15066732178093e-05 4.47735001216643e-05 1.1694542990881e-05
806_807 1 0.0223398990929127 -0.00788583979010582 -0.0194336995482445 0.0144688999280334 0.0379988998174667 -0.0507199987769127 49 0.0786188840866089 0.0292889475822449 -0.000378221302526072 -0.00254878401756287 0.00034808405325748 -0.00012357602827251 2.43446265812963e-06 1.08312651718734e-05 4.36457630712539e-05 1.19297656056006e-05
893_894 2 0.00884667970240116 -0.0158502999693155 0.014665300026536 0.0173113998025656 0.0111109996214509 -0.0754669979214668 67 0.068005844950676 0.0252746902406216 -0.000327351037412882 -0.00215323665179312 0.000278577237622812 -0.000104169506812468 -1.02678586699767e-05 9.2148438852746e-06 3.48638204741292e-05 8.75598198035732e-06
1008_1009 1 0.0173685997724533 0.020142899826169 -0.0575201995670795 0.0622094012796879 -0.0223626997321844 0.0404096990823746 71 0.0124898413196206 0.00449418043717742 -6.05490531597752e-05 -0.000272202043561265 -2.71314274868928e-06 -1.26118757179938e-05 -3.14883982355241e-05 1.32323384605115e-06 -5.11012331116945e-07 -2.13185739994515e-06
1011_1012 2 -0.00100134999956936 0.0308485999703407 0.0377219989895821 -0.000691836990881711 0.00114363001193851 0.0689221993088722 67 0.0427068099379539 0.0158096235245466 -0.000205756223294884 -0.00129979790654033 0.00015203065413516 -6.2644699937664e-05 -1.90379796549678e-05 5.62981813345687e-06 1.8953460312332e-05 3.90803324989974e-06
1012_1013 2 0.00901548005640507 -0.0299600008875132 -0.013816500082612 0.0124668003991246 -0.00682352995499969 0.0208151005208492 70 -0.00999357737600803 -0.0039144866168499 4.75184315291699e-05 0.000484082906041294 -0.000114229886094108 2.41770467255265e-05 -3.87628606404178e-05 -1.85632052307483e-06 -1.45293342939112e-05 -6.3746228988748e-06
807_808 2 0.0108193997293711 -0.025459099560976 -0.0126623995602131 0.00838666968047619 0.0623013004660606 0.031488299369812 35 0.105589687824249 0.0394143052399158 -0.000507749093230814 -0.00348777300678194 0.000495734682772309 -0.000169386970810592 1.87848472705809e-05 1.47405153256841e-05 6.22425577603281e-05 1.79825055965921e-05
1010_1011 2 0.0259527992457151 0.0680743008852005 -0.042485099285841 0.0195103008300066 0.0637177973985672 -0.031488299369812 71 0.0541017092764378 0.0200618915259838 -0.000260546832578257 -0.00167582673020661 0.000205384305445477 -8.0906625953503e-05 -1.70893890754087e-05 7.21957394489436e-06 2.56521580013214e-05 5.83873679715907e-06
892_893 2 0.0208663996309042 0.0330578982830048 -0.0250141005963087 0.0127191999927163 0.0810694992542267 -0.0707548037171364 79 0.0019379232544452 0.000527675205375999 -9.89893578662304e-06 0.00010040986671811 -6.27905246801674e-05 5.59016916668043e-06 -3.91567227779888e-05 -2.22020375417742e-07 -8.08374170446768e-06 -4.66058827441884e-06
805_806 1 -0.0191884990781546 -0.0405584014952183 -0.0134036997333169 -0.0082376804202795 0.0120002999901772 -0.00674501014873385 57 0.0106829963624477 0.00385292759165168 -5.17601329192985e-05 -0.000240546112763695 1.06013885670109e-06 -1.11964254756458e-05 -2.50749399128836e-05 1.15497095976025e-06 -3.08864067655179e-09 -1.58869715960464e-06
809_810 2 -0.0602292008697987 -0.0103630004450679 0.00606048991903663 -0.0064032799564302 -0.00330207007937133 -0.0269719995558262 49 0.0820299535989761 0.0305652599781752 -0.000394616508856416 -0.00266388687305152 0.00036515892134048 -0.000129176507471129 3.6236087908037e-06 1.13147443698836e-05 4.57925161754247e-05 1.25842325360281e-05
1014_1015 2 -0.0606269985437393 0.029305100440979 -0.0306519009172916 -0.00191942998208106 -0.0292530003935099 0.00676449993625283 70 -0.000490060832817107 -0.000359376193955541 1.84336272468499e-06 0.000163625518325716 -6.67482672724873e-05 8.58496787259355e-06 -3.54982548742555e-05 -5.09983692609239e-07 -8.559651178075e-06 -4.55729332315968e-06
1009_1010 2 0.0294892992824316 -0.0298971999436617 -0.0209535006433725 0.00721852015703917 -0.0112837003543973 0.021051999181509 72 0.00919677782803774 0.0032597528770566 -4.47296333732083e-05 -0.000158957627718337 -2.012832192122e-05 -7.09272717358544e-06 -3.31482879118994e-05 8.50136530061718e-07 -2.70311647909693e-06 -2.82839573628735e-06
808_809 2 -0.0520308017730713 -0.0345885008573532 -0.0165055003017187 0.0337241999804974 -0.00367673998698592 -0.0488419011235237 40 0.0767573416233063 0.0286146923899651 -0.000369206565665081 -0.0025047070812434 0.000346959568560123 -0.000121511235192884 6.28786619927268e-06 1.06235902421759e-05 4.35257243225351e-05 1.21413813758409e-05
896_897 2 -0.0277187991887331 0.00224807998165488 0.0162355005741119 0.00210258993320167 0.0178778991103172 0.0024643000215292 64 0.0700070410966873 0.0260297134518623 -0.000336939818225801 -0.00222689961083233 0.000291291100438684 -0.000107780972030014 -8.08706681709737e-06 9.5169425549102e-06 3.64696170436218e-05 9.32734747038921e-06
1022_1023 2 0.000167171994689852 0.0324716009199619 0.00183315994217992 0.00593077018857002 -0.0199494007974863 0.0399799011647701 68 0.000700938806403428 9.12344621610828e-05 -3.86619740311289e-06 0.000119229836855084 -5.89473311265465e-05 6.40698272036389e-06 -3.40726401191205e-05 -3.28577698383015e-07 -7.57406451157294e-06 -4.20109518017853e-06
1016_1017 1 0.00550606986507773 0.0225179996341467 -0.0426049008965492 0.0273470003157854 -0.00755447009578347 0.00980229023844004 68 0.0468133985996246 0.0173425078392029 -0.000225494732148945 -0.00143621652387083 0.000171663705259562 -6.92746398271993e-05 -1.81119630724424e-05 6.20551054453244e-06 2.14199444599217e-05 4.63214291812619e-06
1019_1020 1 0.00918636005371809 -0.00432127015665174 0.027437899261713 -0.0316787995398045 -0.00130164995789528 -0.00913798995316029 69 0.000381278106942773 -3.05924004351255e-05 -2.3382858671539e-06 0.000131987791974097 -6.14110904280096e-05 7.03638943377882e-06 -3.46585584338754e-05 -3.79814082407393e-07 -7.88607576396316e-06 -4.32238721259637e-06
